FEATURE_ID,GEO_CODE,GEO_CODE_CLEAN,ADMIN_LEVEL,LEVEL_STANDARD,LEVEL_ORDER,location_name,PARENT_GEO_CODE,PARENT_LOCATION_NAME,CHILD_COUNT,HAS_CHILDREN,ADMIN_PATH,CENSUS_DATA_AVAILABLE,CENSUS_TABLE_COUNT,CENSUS_COVERAGE_PCT,SDG_DATA_AVAILABLE,SDG_INDICATOR_COUNT,NAME_MATCH_STATUS,CENSUS_LOCATION_NAME,DIVISION_CODE,DIVISION_NAME,DISTRICT_CODE,DISTRICT_NAME,CITY_CODE,CITY_NAME,UPAZILA_CODE,UPAZILA_NAME,MUNICIPALITY_CODE,MUNICIPALITY_NAME,UNION_CODE,UNION_NAME,MAUZA_CODE,CENTROID_LAT,CENTROID_LON,MAUZA_NAME,VILLAGE_CODE,VILLAGE_NAME,RMO_CODE,location_id,source_row_number,level,district,city_corporation,upazila_thana,paurashava,union_ward,mauza,village_mahalla,household_except_floating_household_total_c_01,general_c_01,institutional_c_01,others_c_01,population_including_floating_population_total_c_01,male_c_01,female_c_01,hijra_c_01,sex_ratio_c_01,total_c_02,age_group_in_years_0_4_c_02,5_9_c_02,10_14_c_02,15_19_c_02,20_24_c_02,25_29_c_02,30_34_c_02,35_39_c_02,40_44_c_02,45_49_c_02,50_54_c_02,55_59_c_02,60_64_c_02,65_69_c_02,70_74_c_02,75_79_c_02,80_c_02,total_c_03,muslim_c_03,hindu_c_03,christian_c_03,buddhist_c_03,others_c_03,male_population_number_c_04,total_c_04,never_married_c_04,currently_married_c_04,widowed_widower_c_04,divorced_c_04,separated_c_04,female_population_number_c_04,total_1_c_04,never_married_1_c_04,currently_married_1_c_04,widowed_widower_1_c_04,divorced_1_c_04,separated_1_c_04,5_years_and_above_total_c_05,male_c_05,female_c_05,7_years_and_above_total_c_05,male_1_c_05,female_1_c_05,15_years_and_above_total_c_05,male_2_c_05,female_2_c_05,population_number_c_06,field_of_education_total_c_06,general_c_06,technical_c_06,religious_c_06,others_c_06,highest_level_of_education_attained_total_c_06,attended_school_but_not_completed_play_nursery_kg_pre_primary_class_i_c_06,play_nursery_kg_pre_primary_student_c_06,student_class_i_c_06,class_i_v_c_06,class_vi_ix_c_06,ssc_dakhil_o_level_equivalent_c_06,hsc_alim_a_level_equivalent_c_06,diploma_nursing_midwifery_c_06,graduate_and_above_c_06,non_formal_informal_education_and_others_c_06,total_male_c_07,female_c_07,5_9_years_male_c_07,female_1_c_07,10_14_years_male_c_07,female_2_c_07,15_19_years_male_c_07,female_3_c_07,20_24_years_male_c_07,female_4_c_07,25_29_years_male_c_07,female_5_c_07,population_total_c_08,male_c_08,female_c_08,employed_total_c_08,male_1_c_08,female_1_c_08,household_work_total_c_08,male_2_c_08,female_2_c_08,looking_for_work_total_c_08,male_3_c_08,female_3_c_08,do_not_work_total_c_08,male_4_c_08,female_4_c_08,total_c_09,male_c_09,female_c_09,agriculture_total_c_09,male_1_c_09,female_1_c_09,industry_total_c_09,male_2_c_09,female_2_c_09,service_total_c_09,male_3_c_09,female_3_c_09,total_c_10,15_19_years_c_10,20_24_years_c_10,male_total_c_10,15_19_years_1_c_10,20_24_years_1_c_10,female_total_c_10,15_19_years_2_c_10,20_24_years_2_c_10,population_having_mobile_phone_for_own_use_5_years_and_above_total_c_11_,male_c_11_,female_c_11_,15_years_and_above_total_c_11_,male_1_c_11_,female_1_c_11_,internet_user_5_years_and_above_total_c_11_,male_2_c_11_,female_2_c_11_,15_years_and_above_total_1_c_11_,male_3_c_11_,female_3_c_11_,having_account_in_financial_institution_bank_insurance_micro_credit_post_office_etc_total_c_12,male_c_12,female_c_12,having_mobile_banking_account_total_c_12,male_1_c_12,female_1_c_12,ethnic_population_total_c_13,male_c_13,female_c_13,ethnic_population_in_major_groups_garo_c_13,chakma_c_13,marma_c_13,others_c_13,general_household_c_14,type_of_structure_total_c_14,pucca_c_14,semi_pucca_c_14,kancha_c_14,jhupri_c_14,ownership_status_total_c_14,own_dwelling_unit_c_14,rented_but_having_own_dwelling_unit_elsewhere_c_14,rented_and_having_no_own_dwelling_unit_elsewhere_c_14,rent_free_but_having_own_dwelling_unit_elsewhere_c_14,rent_free_and_having_no_own_dwelling_unit_elsewhere_c_14,general_household_c_15,source_of_drinking_water_total_c_15,tap_pipe_supply_c_15,tube_well_deep_shallow_c_15,bottled_jar_water_c_15,well_c_15,pond_river_canal_lake_c_15,spring_c_15,rain_water_c_15,others_c_15,general_household_c_16,toilet_facilities_total_c_16,safe_disposal_with_flushing_pouring_water_c_16,unsafe_disposal_with_flushing_pouring_water_c_16,pit_latrine_with_slab_ventilated_improved_latrine_composting_latrine_c_16,pit_latrine_without_slab_open_pit_c_16,raw_open_hanging_latrine_permanent_temporary_c_16,open_defecation_no_latrine_available_c_16,general_household_c_17,source_of_cooking_fuel_total_c_17,straw_leaf_bran_husk_c_17,wood_chalk_chopped_wood_c_17,wood_coal_charcoal_dried_dung_c_17,kerosene_paraffin_c_17,petrol_diesel_c_17,electricity_c_17,supply_gas_c_17,lp_gas_c_17,biogas_c_17,others_c_17,electricity_coverage_c_17,general_household_c_18,household_comprising_1_person_c_18,2_person_c_18,3_person_c_18,4_person_c_18,5_person_c_18,6_person_c_18,7_person_c_18,8_person_c_18,9_person_c_18,10_person_c_18,10_person_1_c_18,average_household_size_c_18,code_15,code_18,LOCATION_NAME_CLEAN,LOCATION_KEY,sdg_4_2_2_learning_total,sdg_4_2_2_learning_male,sdg_4_2_2_learning_female,sdg_5_b_1_mobile_total,sdg_5_b_1_mobile_male,sdg_5_b_1_mobile_female,sdg_6_2_1a_basic_sanitation,sdg_6_2_1b_handwashing,sdg_7_1_1_electricity,sdg_7_1_2_clean_fuel,sdg_8_6_1_neet_total,sdg_8_6_1_neet_male,sdg_8_6_1_neet_female,sdg_8_10_2_financial_inclusion_total,sdg_8_10_2_financial_inclusion_male,sdg_8_10_2_financial_inclusion_female,sdg_11_1_1_urban_slum_total,sdg_11_1_1_urban_slum_male,sdg_11_1_1_urban_slum_female,sdg_17_8_1_internet_total,sdg_17_8_1_internet_male,sdg_17_8_1_internet_female,IS_LEAF
DH22_4940,30262506,30262506,upazila,upazila_thana,3,Bimanbandar,3026,Dhaka,2,1,3026/30262506,1,18,100.0,1,22,CODE_MATCH_NAME_VARIANT,Bimanbandar Thana,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,06,Bimanbandar,,,,,,23.845693570006897,90.40323704716478,,,,,1254,1260.0,thana,26.0,25.0,6.0,,,,,1739.0,1603.0,7.0,129.0,7424.0,4280.0,3144.0,0.0,136.13,7424.0,351.0,554.0,666.0,740.0,901.0,691.0,623.0,585.0,599.0,471.0,425.0,320.0,185.0,116.0,99.0,46.0,52.0,7424.0,7069.0,341.0,9.0,4.0,1.0,3768.0,100.0,40.23,58.78,0.74,0.08,0.16,2751.0,100.0,33.7,58.96,6.76,0.36,0.22,95.6,96.69,94.09,96.14,97.21,94.64,96.34,97.64,94.61,7073.0,6866.0,5700.0,435.0,695.0,36.0,6866.0,34.0,129.0,52.0,724.0,1001.0,875.0,1499.0,61.0,1859.0,632.0,1458.0,1017.0,301.0,184.0,382.0,221.0,387.0,224.0,315.0,331.0,73.0,57.0,7073.0,4112.0,2961.0,2762.0,2362.0,400.0,1215.0,38.0,1177.0,46.0,31.0,15.0,3050.0,1681.0,1369.0,2762.0,2362.0,400.0,2.0,2.0,0.0,283.0,262.0,21.0,2477.0,2098.0,379.0,12.98,10.27,15.21,7.21,6.01,8.41,20.0,16.84,22.05,77.25,76.99,77.61,92.16,93.22,90.73,68.71,69.99,66.94,77.98,81.01,73.92,56.33,64.56,45.33,51.39,61.96,37.26,12.0,7.0,5.0,5.0,3.0,2.0,2.0,1603.0,100.0,82.78,16.97,0.25,0.0,100.0,16.41,68.75,12.66,2.06,0.12,1603.0,100.0,99.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1603.0,100.0,99.88,0.06,0.0,0.06,0.0,0.0,1603.0,100.0,1.37,0.19,0.06,0.06,0.0,0.06,73.55,24.7,0.0,0.0,100.0,1603.0,106.0,260.0,371.0,500.0,238.0,82.0,27.0,10.0,3.0,2.0,4.0,3.61,,,Bimanbandar,30262506,50.0,44.44,58.33,77.25,76.99,77.61,65.21,99.92,100.0,98.41,12.98,7.21,20.0,69.66,77.07,59.74,0.0,0.0,0.0,68.71,69.99,66.94,0
DH22_0190,3026250600047,3026250600047,union,union_ward,5,Ward No. 01 (24) (Part),30262506,Bimanbandar,1,1,3026/30262506/3026250600047,0,0,0.0,0,0,NO_CENSUS_ROW,,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,06,Bimanbandar,00, ,047,Ward No. 01 (24) (Part),,23.85807240464108,90.40104716779003,,,,,3026250600047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ward No. 01 (24) (Part),3026250600047,,,,,,,,,,,,,,,,,,,,,,,0
DH22_1335,3026250600047223,3026250600047223,mauza,mauza,6,Faydabad (Part),3026250600047,Ward No. 01 (24) (Part),1,1,3026/30262506/3026250600047/3026250600047223,0,0,0.0,0,0,NO_CENSUS_ROW,,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,06,Bimanbandar,00, ,047,Ward No. 01 (24) (Part),223,23.85807240464108,90.40104716779003,Faydabad (Part),,,,3026250600047223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faydabad (Part),3026250600047223,,,,,,,,,,,,,,,,,,,,,,,0
DH22_4359,30262506000472234089,30262506000472234089,village,village,7,Uttara Sector-1,3026250600047223,Faydabad (Part),0,0,3026/30262506/3026250600047/3026250600047223/30262506000472234089,0,0,0.0,0,0,NO_CENSUS_ROW,,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,06,Bimanbandar,00, ,047,Ward No. 01 (24) (Part),223,23.85807240464108,90.40104716779003,Faydabad (Part),408,Uttara Sector-1,9,30262506000472234089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uttara Sector-1,30262506000472234089,,,,,,,,,,,,,,,,,,,,,,,1
DH22_0191,3026250600050,3026250600050,union,union_ward,5,Ward No. 50 (Part) (Restricted Area),30262506,Bimanbandar,1,1,3026/30262506/3026250600050,1,18,100.0,1,22,CODE_MATCH_NAME_VARIANT,Ward No. 50 (Part),30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,06,Bimanbandar,00, ,050,Ward No. 50 (Part) (Restricted Area),,23.845419573322268,90.40328549529269,,,,,1258,1264.0,ward,26.0,25.0,6.0,,50.0,,,1163.0,1150.0,5.0,8.0,5333.0,3256.0,2077.0,0.0,156.76,5333.0,294.0,482.0,561.0,579.0,551.0,524.0,494.0,425.0,435.0,330.0,267.0,185.0,88.0,36.0,46.0,15.0,21.0,5333.0,5038.0,287.0,4.0,3.0,1.0,2809.0,100.0,44.18,54.75,0.93,0.07,0.07,1748.0,100.0,27.52,65.45,6.64,0.34,0.06,95.91,97.05,94.07,96.64,97.72,94.86,97.02,98.52,94.68,5039.0,4907.0,4105.0,95.0,677.0,30.0,4907.0,24.0,106.0,45.0,525.0,778.0,706.0,1028.0,48.0,1024.0,623.0,1274.0,635.0,268.0,151.0,340.0,181.0,333.0,170.0,267.0,107.0,66.0,26.0,5039.0,3118.0,1921.0,1871.0,1681.0,190.0,950.0,5.0,945.0,42.0,28.0,14.0,2176.0,1404.0,772.0,1871.0,1681.0,190.0,2.0,2.0,0.0,240.0,226.0,14.0,1629.0,1453.0,176.0,14.78,9.15,20.69,6.88,5.63,8.19,29.03,15.53,43.15,72.97,73.16,72.67,90.64,92.08,88.39,67.28,69.63,63.46,77.73,82.56,70.17,56.08,66.19,40.28,52.23,63.19,35.09,5.0,3.0,2.0,0.0,2.0,1.0,2.0,1150.0,100.0,76.09,23.57,0.35,0.0,100.0,0.35,82.0,16.78,0.78,0.09,1150.0,100.0,99.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,100.0,99.83,0.09,0.0,0.09,0.0,0.0,1150.0,100.0,1.39,0.26,0.09,0.09,0.0,0.09,66.0,32.09,0.0,0.0,100.0,1150.0,56.0,158.0,267.0,401.0,193.0,57.0,11.0,3.0,2.0,1.0,1.0,3.68,,,Ward No. 50 (Part) (Restricted Area),3026250600050,45.0,38.78,54.84,72.97,73.16,72.67,60.87,99.89,100.0,98.54,14.78,6.88,29.03,67.04,76.57,52.15,0.0,0.0,0.0,67.28,69.63,63.46,0
DH22_1336,3026250600050152,3026250600050152,mauza,mauza,6,Dakkhinkhan (Part),3026250600050,Ward No. 50 (Part) (Restricted Area),2,1,3026/30262506/3026250600050/3026250600050152,1,17,94.44,0,0,CODE_MATCH_NAME_VARIANT,Dakkhinkhan (Part)*,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,06,Bimanbandar,00, ,050,Ward No. 50 (Part) (Restricted Area),152,23.845419573322268,90.40328549529269,Dakkhinkhan (Part),,,,1259,1265.0,mauza,26.0,25.0,6.0,,50.0,152.0,,1163.0,1150.0,5.0,8.0,5333.0,3256.0,2077.0,0.0,156.76,5333.0,294.0,482.0,561.0,579.0,551.0,524.0,494.0,425.0,435.0,330.0,267.0,185.0,88.0,36.0,46.0,15.0,21.0,5333.0,5038.0,287.0,4.0,3.0,1.0,2809.0,100.0,44.18,54.75,0.93,0.07,0.07,1748.0,100.0,27.52,65.45,6.64,0.34,0.06,95.91,97.05,94.07,96.64,97.72,94.86,97.02,98.52,94.68,5039.0,4907.0,4105.0,95.0,677.0,30.0,4907.0,24.0,106.0,45.0,525.0,778.0,706.0,1028.0,48.0,1024.0,623.0,1274.0,635.0,268.0,151.0,340.0,181.0,333.0,170.0,267.0,107.0,66.0,26.0,5039.0,3118.0,1921.0,1871.0,1681.0,190.0,950.0,5.0,945.0,42.0,28.0,14.0,2176.0,1404.0,772.0,1871.0,1681.0,190.0,2.0,2.0,0.0,240.0,226.0,14.0,1629.0,1453.0,176.0,14.78,9.15,20.69,6.88,5.63,8.19,29.03,15.53,43.15,72.97,73.16,72.67,90.64,92.08,88.39,67.28,69.63,63.46,77.73,82.56,70.17,56.08,66.19,40.28,52.23,63.19,35.09,,,,,,,,1150.0,100.0,76.09,23.57,0.35,0.0,100.0,0.35,82.0,16.78,0.78,0.09,1150.0,100.0,99.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,100.0,99.83,0.09,0.0,0.09,0.0,0.0,1150.0,100.0,1.39,0.26,0.09,0.09,0.0,0.09,66.0,32.09,0.0,0.0,100.0,1150.0,56.0,158.0,267.0,401.0,193.0,57.0,11.0,3.0,2.0,1.0,1.0,3.68,,,Dakkhinkhan (Part),3026250600050152,,,,,,,,,,,,,,,,,,,,,,,0
DH22_4360,30262506000501521249,30262506000501521249,village,village,7,Civil Aviation Area,3026250600050152,Dakkhinkhan (Part),0,0,3026/30262506/3026250600050/3026250600050152/30262506000501521249,1,17,94.44,0,0,MATCH,Civil Aviation Area,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,06,Bimanbandar,00, ,050,Ward No. 50 (Part) (Restricted Area),152,23.845100562528145,90.40278382461534,Dakkhinkhan (Part),124,Civil Aviation Area,9,30262506000501521249,,,,,,,,,,967.0,960.0,4.0,3.0,3976.0,2267.0,1709.0,0.0,132.65,3976.0,238.0,321.0,336.0,334.0,347.0,447.0,432.0,350.0,363.0,278.0,221.0,145.0,69.0,29.0,35.0,13.0,18.0,3976.0,3709.0,260.0,4.0,3.0,0.0,1971.0,100.0,32.78,66.11,1.07,0.05,0.0,1446.0,100.0,26.97,66.25,6.5,0.21,0.07,96.15,97.54,94.26,96.95,98.32,95.08,97.4,99.16,94.98,3738.0,3664.0,3462.0,90.0,88.0,24.0,3664.0,16.0,93.0,41.0,394.0,603.0,576.0,895.0,41.0,922.0,83.0,625.0,517.0,149.0,120.0,170.0,147.0,145.0,136.0,114.0,91.0,47.0,23.0,3738.0,2152.0,1586.0,1572.0,1408.0,164.0,790.0,2.0,788.0,28.0,20.0,8.0,1348.0,722.0,626.0,1572.0,1408.0,164.0,1.0,1.0,0.0,227.0,215.0,12.0,1344.0,1192.0,152.0,19.53,12.87,25.94,11.08,9.58,12.43,28.57,16.17,41.36,77.29,80.11,73.46,92.89,95.69,89.03,71.96,77.7,64.19,80.79,87.3,71.79,60.63,75.32,40.34,55.37,68.72,36.94,,,,,,,,960.0,100.0,89.9,10.0,0.1,0.0,100.0,0.42,78.44,20.1,0.94,0.1,960.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,100.0,99.9,0.0,0.0,0.1,0.0,0.0,960.0,100.0,1.67,0.21,0.1,0.0,0.0,0.1,79.06,18.85,0.0,0.0,100.0,960.0,45.0,134.0,226.0,341.0,157.0,42.0,9.0,2.0,2.0,1.0,1.0,3.66,,,Civil Aviation Area,30262506000501521249,,,,,,,,,,,,,,,,,,,,,,,1
DH22_4361,30262506000501521689,30262506000501521689,village,village,7,Irshal(Part),3026250600050152,Dakkhinkhan (Part),0,0,3026/30262506/3026250600050/3026250600050152/30262506000501521689,1,17,94.44,0,0,MATCH,Irshal(Part),30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,06,Bimanbandar,00, ,050,Ward No. 50 (Part) (Restricted Area),152,23.850568981668207,90.41138336289013,Dakkhinkhan (Part),168,Irshal(Part),9,30262506000501521689,,,,,,,,,,196.0,190.0,1.0,5.0,1357.0,989.0,368.0,0.0,268.75,1357.0,56.0,161.0,225.0,245.0,204.0,77.0,62.0,75.0,72.0,52.0,46.0,40.0,19.0,7.0,11.0,2.0,3.0,1357.0,1329.0,27.0,0.0,0.0,1.0,838.0,100.0,71.0,28.04,0.6,0.12,0.24,302.0,100.0,30.13,61.59,7.28,0.99,0.0,95.23,95.96,93.13,95.75,96.4,93.87,95.74,96.77,93.21,1301.0,1243.0,643.0,5.0,589.0,6.0,1243.0,8.0,13.0,4.0,131.0,175.0,130.0,133.0,7.0,102.0,540.0,649.0,118.0,119.0,31.0,170.0,34.0,188.0,34.0,153.0,16.0,19.0,3.0,1301.0,966.0,335.0,299.0,273.0,26.0,160.0,3.0,157.0,14.0,8.0,6.0,828.0,682.0,146.0,299.0,273.0,26.0,1.0,1.0,0.0,13.0,11.0,2.0,285.0,261.0,24.0,7.57,4.08,11.76,2.93,2.43,3.55,31.08,12.82,51.43,60.57,57.66,68.96,83.06,82.15,85.28,53.8,51.66,60.0,67.43,69.54,62.26,40.77,41.08,40.0,41.64,48.0,26.04,,,,,,,,190.0,100.0,6.32,92.11,1.58,0.0,100.0,0.0,100.0,0.0,0.0,0.0,190.0,100.0,99.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,190.0,100.0,99.47,0.53,0.0,0.0,0.0,0.0,190.0,100.0,0.0,0.53,0.0,0.53,0.0,0.0,0.0,98.95,0.0,0.0,100.0,190.0,11.0,24.0,41.0,60.0,36.0,15.0,2.0,1.0,0.0,0.0,0.0,3.76,,,Irshal(Part),30262506000501521689,,,,,,,,,,,,,,,,,,,,,,,1
DH22_4937,30262507,30262507,upazila,upazila_thana,3,Banani,3026,Dhaka,2,1,3026/30262507,1,18,100.0,1,22,CODE_MATCH_NAME_VARIANT,Banani Thana,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,07,Banani,,,,,,23.78556984212863,90.40544670832652,,,,,1262,1268.0,thana,26.0,25.0,7.0,,,,,58938.0,46698.0,22.0,12218.0,184476.0,104980.0,79473.0,23.0,132.1,184476.0,12763.0,12082.0,12960.0,17904.0,25763.0,25040.0,17796.0,16463.0,12006.0,8910.0,8035.0,4920.0,4178.0,2557.0,1625.0,720.0,754.0,184476.0,175694.0,6865.0,1591.0,256.0,70.0,92147.0,100.0,38.05,60.97,0.63,0.18,0.17,67461.0,100.0,24.5,66.62,7.02,0.92,0.94,79.93,82.6,76.35,80.66,83.33,77.04,79.46,82.69,74.98,171690.0,145407.0,133740.0,2260.0,5383.0,4024.0,145407.0,1599.0,2701.0,1969.0,34857.0,32714.0,17035.0,20915.0,2009.0,25312.0,6296.0,23040.0,16778.0,4598.0,4265.0,5427.0,4641.0,4614.0,3680.0,6230.0,3379.0,2171.0,813.0,171690.0,98497.0,73193.0,90366.0,69185.0,21181.0,20236.0,523.0,19713.0,2630.0,1927.0,703.0,58458.0,26862.0,31596.0,90366.0,69185.0,21181.0,654.0,584.0,70.0,16522.0,11844.0,4678.0,73190.0,56757.0,16433.0,23.33,23.76,23.04,7.95,11.05,5.98,42.13,37.56,45.67,75.37,81.19,67.53,87.21,92.81,79.45,54.77,62.9,43.84,62.24,70.91,50.25,36.56,41.55,29.65,56.54,67.87,40.86,327.0,182.0,145.0,151.0,41.0,28.0,107.0,46698.0,100.0,40.92,19.0,39.64,0.43,100.0,18.1,59.23,16.78,4.67,1.23,46698.0,100.0,92.32,7.61,0.06,0.0,0.0,0.0,0.0,0.0,46698.0,100.0,78.24,13.89,7.42,0.42,0.03,0.0,46698.0,100.0,0.6,0.1,0.07,0.01,0.04,0.3,97.16,1.57,0.04,0.11,99.97,46698.0,4575.0,11031.0,11561.0,10446.0,5263.0,2115.0,921.0,399.0,181.0,97.0,109.0,3.33,,,Banani,30262507,45.8,43.11,48.67,75.37,81.19,67.53,32.55,73.76,98.85,98.78,23.33,7.95,42.13,64.41,74.47,50.5,47.25,45.9,49.02,54.77,62.9,43.84,0
DH22_0192,3026250700019,3026250700019,union,union_ward,5,Ward No. 19 (Part),30262507,Banani,3,1,3026/30262507/3026250700019,1,18,100.0,1,22,MATCH,Ward No. 19 (Part),30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,07,Banani,00, ,019,Ward No. 19 (Part),,23.79078646213952,90.40628836872162,,,,,1263,1269.0,ward,26.0,25.0,7.0,,19.0,,,28916.0,22950.0,5.0,5961.0,86046.0,48483.0,37545.0,18.0,129.13,86046.0,6033.0,5829.0,6609.0,9040.0,10412.0,10680.0,7826.0,7660.0,5705.0,4311.0,3942.0,2544.0,2201.0,1425.0,938.0,435.0,456.0,86046.0,84039.0,1431.0,391.0,123.0,62.0,42304.0,100.0,34.75,64.0,0.77,0.24,0.25,31862.0,100.0,23.0,67.28,7.35,1.21,1.16,75.58,78.24,72.09,76.28,78.95,72.75,74.55,77.85,70.14,79995.0,64996.0,59559.0,304.0,3066.0,2067.0,64996.0,814.0,1315.0,1054.0,17726.0,15540.0,7167.0,6128.0,314.0,11206.0,3732.0,9095.0,7126.0,2262.0,2057.0,2760.0,2220.0,2121.0,1607.0,1402.0,975.0,550.0,267.0,79995.0,45394.0,34601.0,43996.0,32927.0,11069.0,8134.0,357.0,7777.0,748.0,497.0,251.0,27117.0,11613.0,15504.0,43996.0,32927.0,11069.0,204.0,176.0,28.0,5897.0,4362.0,1535.0,37895.0,28389.0,9506.0,26.12,24.93,27.16,8.35,10.85,6.3,46.38,39.93,52.37,73.01,78.93,65.23,85.25,91.39,77.03,51.51,59.17,41.46,58.96,67.49,47.55,33.64,37.26,28.8,50.43,61.57,35.54,148.0,81.0,67.0,56.0,13.0,12.0,67.0,22950.0,100.0,34.45,12.44,52.54,0.57,100.0,23.92,52.03,16.0,6.56,1.5,22950.0,100.0,96.2,3.72,0.08,0.0,0.0,0.0,0.0,0.0,22950.0,100.0,76.83,15.03,7.51,0.57,0.05,0.0,22950.0,100.0,0.42,0.13,0.08,0.01,0.03,0.37,97.58,1.17,0.04,0.17,99.97,22950.0,2621.0,5518.0,5671.0,4894.0,2435.0,1006.0,428.0,171.0,95.0,48.0,63.0,3.27,,,Ward No. 19 (Part),3026250700019,48.64,47.01,50.43,73.01,78.93,65.23,28.05,65.88,98.85,98.69,26.12,8.35,46.38,59.84,69.67,46.72,60.33,59.57,61.28,51.52,59.17,41.46,0
DH22_1337,3026250700019075,3026250700019075,mauza,mauza,6,Banani Residential Area,3026250700019,Ward No. 19 (Part),11,1,3026/30262507/3026250700019/3026250700019075,1,17,94.44,0,0,CODE_MATCH_NAME_VARIANT,Banani Residential Area*,30,Dhaka,26,Dhaka,25,Dhaka North City Corporation,07,Banani,00, ,019,Ward No. 19 (Part),075,23.7926336875212,90.40511970579443,Banani Residential Area,,,,1264,1270.0,mauza,26.0,25.0,7.0,,19.0,75.0,,7370.0,5498.0,2.0,1870.0,21924.0,12254.0,9670.0,0.0,126.72,21924.0,689.0,780.0,1159.0,1771.0,2160.0,2135.0,1926.0,1960.0,1758.0,1529.0,1643.0,1338.0,1055.0,863.0,562.0,294.0,302.0,21924.0,20776.0,648.0,329.0,112.0,59.0,11459.0,100.0,31.91,66.15,1.34,0.4,0.19,8996.0,100.0,28.97,59.03,9.33,1.87,0.81,90.92,93.34,87.84,91.12,93.6,87.96,91.08,93.56,87.87,21235.0,19802.0,19059.0,148.0,269.0,326.0,19802.0,132.0,198.0,124.0,2375.0,2609.0,1907.0,2522.0,164.0,9265.0,506.0,1884.0,1705.0,330.0,273.0,439.0,367.0,472.0,394.0,464.0,526.0,179.0,145.0,21235.0,11883.0,9352.0,11744.0,8630.0,3114.0,2438.0,302.0,2136.0,68.0,33.0,35.0,6985.0,2918.0,4067.0,11744.0,8630.0,3114.0,31.0,20.0,11.0,2082.0,1779.0,303.0,9631.0,6831.0,2800.0,17.76,19.42,16.39,10.95,11.92,10.27,25.86,26.85,24.89,86.7,89.39,83.28,93.97,96.32,90.94,76.35,79.59,72.22,81.27,84.34,77.3,64.23,66.61,61.15,55.01,63.5,44.04,,,,,,,,5498.0,100.0,98.42,0.75,0.84,0.0,100.0,47.64,31.43,3.91,13.99,3.04,5498.0,100.0,99.73,0.15,0.13,0.0,0.0,0.0,0.0,0.0,5498.0,100.0,98.8,0.36,0.8,0.02,0.02,0.0,5498.0,100.0,1.36,0.4,0.07,0.04,0.02,0.6,94.43,2.96,0.05,0.05,99.95,5498.0,963.0,1212.0,1156.0,1021.0,609.0,276.0,124.0,49.0,35.0,20.0,33.0,3.25,,,Banani Residential Area,3026250700019075,,,,,,,,,,,,,,,,,,,,,,,0
